"","dept.id","dept.name","dept.path","cat.id","cat.name","cat.path","subcat.id","subcat.name","subcat.path"
"523","2636","Video Games","Video Games","2636_1098124","Nintendo Wii U \/ Wii","Video Games/Nintendo Wii U \/ Wii","2636_1098124_1095827","Nintendo Wii U Games","Video Games/Nintendo Wii U \/ Wii/Nintendo Wii U Games"
"524","2636","Video Games","Video Games","2636_1077504","PC Gaming","Video Games/PC Gaming","2636_1077504_9551409","PC Gaming USB Controllers + Joysticks","Video Games/PC Gaming/PC Gaming USB Controllers + Joysticks"
"525","2636","Video Games","Video Games","2636_413799","PlayStation 3","Video Games/PlayStation 3","2636_413799_1225017","PlayStation 3 Consoles","Video Games/PlayStation 3/PlayStation 3 Consoles"
"526","2636","Video Games","Video Games","2636_1102672","PlayStation 4 Consoles, Games, Controllers + More","Video Games/PlayStation 4 Consoles, Games, Controllers + More","2636_1102672_1106096","PlayStation 4 Consoles","Video Games/PlayStation 4 Consoles, Games, Controllers + More/PlayStation 4 Consoles"
"527","2636","Video Games","Video Games","2636_1091824","PlayStation TV\/ Vita","Video Games/PlayStation TV\/ Vita","2636_1091824_1225015","PlayStation Vita Games","Video Games/PlayStation TV\/ Vita/PlayStation Vita Games"
"528","2636","Video Games","Video Games","2636_1056224","Refurbished\/Preowned Video Games, Consoles & Accessories","Video Games/Refurbished\/Preowned Video Games, Consoles & Accessories","2636_1056224_6678351","Refurbished Video Games Accessories","Video Games/Refurbished\/Preowned Video Games, Consoles & Accessories/Refurbished Video Games Accessories"
"529","2636","Video Games","Video Games","2636_1101552","Retro Gaming","Video Games/Retro Gaming","2636_1101552_3359629","Retro Gaming Software","Video Games/Retro Gaming Consoles, Accessories & Games/Retro Gaming Software"
"530","2636","Video Games","Video Games","2636_4240495","Shop by Video Game Franchise","Video Games/Shop by Video Game Franchise","2636_4240495_5944325","Titanfall Game Series For Xbox, PlayStation","Video Games/Shop by Video Game Franchise/Titanfall Game Series For Xbox, PlayStation"
"531","2636","Video Games","Video Games","2636_1093225","Skylanders","Video Games/Skylanders","2636_1093225_1225064","Skylanders Trap Team","Video Games/Skylanders/Skylanders Trap Team"
"532","2636","Video Games","Video Games","2636_1229019","Video Game Accessories","Video Games/Video Game Accessories","2636_1229019_5206874","Video Game Racing Wheels for PC, Nintendo, Xbox or PlayStation","Video Games/Video Game Accessories/Video Game Racing Wheels for PC, Nintendo, Xbox or PlayStation"
"533","2636","Video Games","Video Games","2636_1040580","Video Game Consoles","Video Games/Video Game Consoles",NA,NA,NA
"534","2636","Video Games","Video Games","2636_1040579","Video Game Titles","Video Games/Video Game Titles",NA,NA,NA
"535","2636","Video Games","Video Games","2636_1092764","Video Game Value Bundles","Video Games/Video Game Value Bundles",NA,NA,NA
"536","2636","Video Games","Video Games","2636_582506","Video Games Strategy Guides","Video Games/Video Games Strategy Guides","2636_582506_595094","General","Video Games/Video Games Strategy Guides/General"
"537","2636","Video Games","Video Games","2636_5454301","Virtual Reality","Video Games/Virtual Reality","2636_5454301_6898598","VR Headsets","Video Games/Virtual Reality/VR Headsets"
"538","2636","Video Games","Video Games","2636_482412","Xbox 360 Consoles, Games, Accessories","Video Games/Xbox 360 Consoles, Games, Accessories","2636_482412_7777522","Xbox 360 Headsets + Microphones","Video Games/Xbox 360 Consoles, Games, Accessories/Xbox 360 Headsets + Microphones"
"539","2636","Video Games","Video Games","2636_2145442","Xbox Enhanced Games","Video Games/Xbox Enhanced Games",NA,NA,NA
"540","2636","Video Games","Video Games","2636_1224908","Xbox One Consoles, Games & Accessories","Video Games/Xbox One Consoles, Games & Accessories","2636_1224908_5566473","Xbox One Headsets","Video Games/Xbox One Consoles, Games & Accessories/Xbox One Headsets"
"541","6735581","Walmart for Business","Walmart for Business","6735581_3020544","Basic Office Supplies","Walmart for Business/Basic Office Supplies","6735581_3020544_3205810","Staplers and Punches","Walmart for Business/Basic Office Supplies/Staplers and Punches"
"542","6735581","Walmart for Business","Walmart for Business","6735581_9628175","Business Furniture","Walmart for Business/Business Furniture","6735581_9628175_9598263","Presentation Boards","Walmart for Business/Business Furniture/Presentation Boards"
"543","6735581","Walmart for Business","Walmart for Business","6735581_2675502","Business Printing","Walmart for Business/Business Printing","6735581_2675502_6021439","Labelers and Refills","Walmart for Business/Business Printing/Labelers and Refills"
"544","6735581","Walmart for Business","Walmart for Business","6735581_8499989","Business Software, Books and Media","Walmart for Business/Business Software, Books and Media","6735581_8499989_9189964","Taxes and Accounting Software","Walmart for Business/Business Software, Books and Media/Taxes and Accounting Software"
"545","6735581","Walmart for Business","Walmart for Business","6735581_6619002","Office Electronics","Walmart for Business/Office Electronics","6735581_6619002_1893340","Laminators","Walmart for Business/Office Electronics/Laminators"
"546","6735581","Walmart for Business","Walmart for Business","6735581_7802075","Office Organizers","Walmart for Business/Office Organizers","6735581_7802075_6070034","Filing Products","Small Business Center/Office Organizers/Filing Products"
"547","6735581","Walmart for Business","Walmart for Business","6735581_1549303","Office Paper and Stationery","Walmart for Business/Office Paper and Stationery","6735581_1549303_8704858","Sticky Notes","Walmart for Business/Office Paper and Stationery/Sticky Notes"
"548","6735581","Walmart for Business","Walmart for Business","6735581_5478639","Pen+Gear Office Products","Walmart for Business/Pen+Gear Office Products",NA,NA,NA
"549","6735581","Walmart for Business","Walmart for Business","6735581_4452444","Retail Essentials","Walmart for Business/Retail Essentials","6735581_4452444_9288464","Time Clocks and Cards","Walmart for Business/Retail Store Supplies/Time Clocks and Cards"
"550","6735581","Walmart for Business","Walmart for Business","6735581_6919605","Shipping and Moving for Business","Walmart for Business/Shipping and Moving for Business","6735581_6919605_3637763","Shipping Labels and Label Printers","Walmart for Business/Shipping and Moving for Business/Shipping Labels and Label Printers"
"551","6735581","Walmart for Business","Walmart for Business","6735581_4455635","Small Business Breakroom Supplies","Walmart for Business/Small Business Breakroom Supplies","6735581_4455635_2778632","Snacks","Walmart for Business/Small Business Breakroom Supplies/Snacks"
"552","6735581","Walmart for Business","Walmart for Business","6735581_8305665","Tax Prep Essentials","Walmart for Business/Tax Prep Essentials","6735581_8305665_3835101","Essentials for Tax Professionals","Walmart for Business/Tax Prep Essentials/Essentials for Tax Professionals"
"553","6735581","Walmart for Business","Walmart for Business","6735581_4705218","Writing Supplies for Business","Walmart for Business/Writing Supplies for Business","6735581_4705218_8739972","Pens and Refills","Walmart for Business/Writing Supplies for Business/Pens and Refills"
